profile_id,email,phone_number,first_name,last_name,city,region,country,timezone,source,subscriptions,consent_status,email_subscribed,sms_subscribed,created,updated,predicted_clv_1y,predicted_clv_lifetime,churn_risk,predicted_gender,average_days_between_orders,average_order_value,total_revenue,expected_date_of_next_order,historic_clv,historic_number_of_orders,custom_properties
klv_cust7948094928,user2278@example.com,+15556889362,Bob,Chen,Toronto,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-08-05 00:46:02,2025-02-01 08:14:29,33.94,93.29,high,unknown,117.8,47.05,266.98,2025-07-05 05:15:37,588.67,1,{}
klv_cust7969674420,user2279@example.com,+15553611032,Bob,Chen,London,ON,United States,America/New_York,social,{},subscribed,True,False,2023-04-30 10:42:07,2024-02-26 04:13:15,228.22,731.84,low,male,69.0,53.14,735.11,2025-05-23 20:04:51,279.23,9,{}
klv_cust6101516825,user2280@example.com,+15556191908,Carol,Jones,New York,CA,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-12-22 07:16:27,2024-11-18 04:58:57,333.37,1586.89,winback,female,100.7,106.78,582.26,2025-10-20 19:15:29,380.09,9,{}
klv_cust1083302600,user2281@example.com,+15558913213,Carol,Jones,New York,ON,United States,America/New_York,landing_page,{},subscribed,True,False,2023-05-11 03:25:20,2025-02-27 15:15:06,123.2,527.4,high,male,97.9,100.49,453.04,2025-04-21 22:18:08,497.6,11,{}
klv_cust3297681898,user2282@example.com,+15553619977,David,Kim,Sydney,NSW,Canada,America/New_York,landing_page,{},subscribed,True,False,2022-10-01 11:00:13,2024-04-18 20:37:50,158.97,606.69,low,male,112.5,64.43,322.08,2025-06-14 15:52:36,341.15,9,{}
klv_cust5734228580,user2283@example.com,+15559593975,David,Chen,Sydney,ON,United States,America/New_York,shopify,{},subscribed,True,False,2023-01-26 05:29:18,2024-05-24 20:59:04,36.77,151.24,low,male,99.4,81.35,702.43,2025-08-06 08:50:16,504.39,12,{}
klv_cust2156184315,user2284@example.com,+15559889325,Eve,Patel,New York,CA,United States,America/New_York,social,{},subscribed,True,False,2022-10-24 13:39:01,2024-08-25 10:02:08,186.81,726.06,medium,female,87.4,95.6,372.08,2025-05-04 00:33:22,196.76,11,{}
klv_cust8366710477,user2285@example.com,+15558069231,Alice,Patel,Los Angeles,NY,Canada,America/New_York,shopify,{},subscribed,True,False,2023-02-19 21:47:28,2024-04-10 07:41:55,327.39,1152.0,low,unknown,93.2,113.55,475.48,2025-09-07 18:48:40,461.94,4,{}
klv_cust4122901114,user2286@example.com,+15557885095,Alice,Jones,Los Angeles,CA,Canada,America/New_York,social,{},subscribed,False,False,2023-06-22 20:09:07,2024-07-04 09:58:07,206.48,900.95,medium,unknown,88.6,58.44,644.17,2025-04-26 06:25:31,218.5,8,{}
klv_cust1999913493,user2287@example.com,+15557662627,Eve,Kim,Los Angeles,CA,United Kingdom,America/New_York,social,{},subscribed,False,True,2022-12-08 06:11:47,2024-02-05 18:02:53,186.46,859.14,medium,female,90.8,64.25,281.95,2025-09-13 23:23:45,458.38,5,{}
klv_cust1647181551,user2288@example.com,+15553766691,Alice,Chen,New York,CA,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-10-11 23:49:40,2025-02-08 02:34:04,201.25,727.13,low,female,70.7,50.39,743.44,2025-11-02 19:06:30,85.34,2,{}
klv_cust3119908041,user2289@example.com,+15553360133,David,Kim,Los Angeles,NY,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-10-22 10:22:25,2024-03-06 01:39:49,293.24,1061.49,high,female,106.0,60.47,489.37,2025-06-12 11:27:23,305.69,7,{}
klv_cust6763471833,user2290@example.com,+15553952693,Bob,Chen,Toronto,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-07-19 13:58:05,2024-01-31 22:13:36,68.64,292.73,medium,female,114.8,39.08,611.15,2025-05-17 22:02:49,398.42,9,{}
klv_cust8728631945,user2291@example.com,+15554423694,Carol,Kim,Toronto,NSW,United States,America/New_York,landing_page,{},subscribed,True,False,2023-08-08 11:05:46,2024-03-28 12:17:54,67.18,266.94,low,male,59.5,88.34,150.74,2025-10-28 03:40:41,85.93,5,{}
klv_cust9581187661,user2292@example.com,+15555707074,Carol,Jones,London,Greater London,Canada,America/New_York,social,{},subscribed,True,False,2022-06-15 14:14:03,2024-06-16 18:15:47,35.38,125.52,low,unknown,114.5,84.47,106.33,2025-08-25 20:54:35,153.79,10,{}
klv_cust4399143287,user2293@example.com,+15555544012,Bob,Chen,Sydney,ON,United States,America/New_York,shopify,{},subscribed,False,True,2023-09-18 03:40:46,2024-05-08 23:18:21,132.24,459.38,low,female,119.6,89.29,478.5,2025-05-14 13:42:12,503.55,11,{}
klv_cust2418407139,user2294@example.com,+15553930666,Eve,Jones,New York,NY,United States,America/New_York,social,{},subscribed,True,True,2022-10-26 23:53:57,2025-01-24 17:36:59,309.34,1134.98,high,unknown,85.9,42.08,215.83,2025-11-15 13:05:14,563.57,11,{}
klv_cust5087280062,user2295@example.com,+15554867520,Carol,Chen,New York,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2023-03-13 02:36:19,2024-10-30 10:45:15,217.71,801.0,low,female,71.5,88.16,317.8,2025-12-17 10:07:28,399.91,4,{}
klv_cust5535650160,user2296@example.com,+15554762271,Bob,Jones,Los Angeles,Greater London,United States,America/New_York,shopify,{},subscribed,True,False,2022-11-21 02:53:04,2024-01-21 14:37:26,266.37,1253.44,low,male,93.2,38.15,351.21,2025-12-28 22:07:33,170.64,5,{}
klv_cust8626371177,user2297@example.com,+15551681771,Bob,Patel,New York,CA,United States,America/New_York,shopify,{},subscribed,True,True,2022-04-09 02:52:48,2024-09-03 22:51:20,262.25,993.42,medium,female,79.6,105.25,697.54,2025-05-07 05:43:36,53.13,12,{}
klv_cust9896529524,user2298@example.com,+15552916698,Bob,Smith,Sydney,CA,Australia,America/New_York,social,{},subscribed,True,False,2022-12-07 07:52:11,2025-01-05 10:51:10,165.15,529.17,low,female,58.2,92.63,352.51,2025-09-19 21:48:10,103.13,5,{}
klv_cust3019265031,user2299@example.com,+15552780948,David,Chen,Los Angeles,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-09-24 09:17:27,2024-07-07 19:16:02,169.16,466.44,medium,female,111.2,113.57,703.84,2025-07-15 08:34:36,412.53,1,{}
klv_cust8909351013,user2300@example.com,+15551024912,Eve,Jones,Los Angeles,Greater London,United States,America/New_York,social,{},subscribed,True,False,2022-06-17 17:39:02,2024-09-09 15:31:15,225.48,605.99,low,female,47.2,72.95,680.69,2025-11-18 11:25:20,95.88,11,{}
klv_cust8805032417,user2301@example.com,+15551594461,David,Jones,New York,ON,Canada,America/New_York,shopify,{},subscribed,True,False,2022-05-04 13:28:57,2025-01-30 09:05:01,59.86,178.15,low,female,63.8,41.29,699.97,2025-04-19 18:10:32,180.9,3,{}
klv_cust4557315473,user2302@example.com,+15551604944,David,Patel,Los Angeles,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-02-16 06:32:52,2025-02-20 23:18:18,223.4,630.52,winback,female,36.8,73.74,309.67,2025-10-13 15:59:04,584.09,12,{}
klv_cust6364252503,user2303@example.com,+15552076698,Alice,Chen,Toronto,CA,Canada,America/New_York,landing_page,{},subscribed,False,False,2023-04-09 15:19:24,2024-01-14 09:54:21,305.55,1211.65,low,female,74.2,52.51,647.29,2025-11-12 23:15:30,470.1,11,{}
klv_cust2902502763,user2304@example.com,+15558721163,Eve,Jones,New York,NSW,United States,America/New_York,social,{},subscribed,True,True,2023-09-12 13:31:38,2025-01-03 01:03:17,220.98,553.69,low,male,87.1,83.66,577.28,2025-05-22 19:26:24,344.37,3,{}
klv_cust1143925622,user2305@example.com,+15555236417,Carol,Kim,Toronto,NSW,United States,America/New_York,shopify,{},subscribed,True,True,2023-01-25 07:48:20,2024-12-05 20:25:35,278.86,1302.14,medium,female,39.6,74.22,94.69,2025-09-10 22:53:24,478.63,12,{}
klv_cust4311402472,user2306@example.com,+15559526216,Eve,Kim,Sydney,Greater London,United States,America/New_York,shopify,{},subscribed,True,True,2022-06-16 11:03:07,2024-11-21 04:13:15,260.3,1225.37,medium,unknown,93.1,84.25,262.48,2025-10-11 20:44:19,164.99,10,{}
klv_cust5218155484,user2307@example.com,+15557913430,David,Patel,Toronto,NY,Australia,America/New_York,shopify,{},subscribed,True,False,2022-12-26 05:53:38,2024-02-16 14:24:18,64.88,226.91,medium,female,60.1,116.0,715.92,2025-08-08 00:34:48,464.15,3,{}
klv_cust7325737564,user2308@example.com,+15559492673,Eve,Chen,Toronto,ON,United States,America/New_York,shopify,{},subscribed,True,True,2022-01-31 03:33:18,2025-02-04 23:01:55,61.08,298.87,winback,female,56.3,42.59,672.67,2025-07-06 12:04:58,597.81,1,{}
klv_cust2387545832,user2309@example.com,+15551938643,David,Jones,Toronto,CA,United States,America/New_York,shopify,{},subscribed,True,False,2023-08-16 20:01:01,2024-01-09 19:53:43,203.08,694.61,high,male,46.9,88.29,774.67,2025-07-30 16:45:01,202.56,9,{}
klv_cust9771121724,user2310@example.com,+15551085415,Alice,Chen,Los Angeles,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-03-10 05:47:18,2024-08-31 09:00:09,120.52,397.79,high,male,91.6,74.0,615.42,2025-11-19 08:04:40,83.88,11,{}
klv_cust3237361243,user2311@example.com,+15556905825,Alice,Patel,Sydney,ON,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-09-04 15:37:20,2025-02-01 00:11:38,71.02,284.88,medium,male,50.1,37.93,735.19,2025-10-05 07:04:26,112.0,7,{}
klv_cust6382937230,user2312@example.com,+15557865325,Bob,Smith,Sydney,CA,Australia,America/New_York,social,{},subscribed,True,False,2023-06-20 12:06:09,2025-01-08 01:55:17,101.88,476.9,medium,unknown,41.8,69.01,227.06,2025-04-08 13:31:22,536.7,10,{}
klv_cust8037389869,user2313@example.com,+15559428972,Carol,Jones,Toronto,CA,Australia,America/New_York,social,{},subscribed,True,False,2022-03-21 09:05:48,2025-02-07 03:38:43,242.22,1045.34,winback,male,86.5,111.19,374.9,2025-09-26 17:03:40,276.76,6,{}
klv_cust6148478789,user2314@example.com,+15552840033,Bob,Jones,Toronto,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2023-07-13 18:58:46,2024-11-15 18:24:40,193.26,730.15,medium,unknown,31.7,72.25,386.35,2025-04-30 04:27:50,278.7,9,{}
klv_cust4811867564,user2315@example.com,+15552249677,Alice,Jones,Los Angeles,CA,Australia,America/New_York,shopify,{},subscribed,True,True,2022-11-24 11:27:33,2024-09-04 06:39:43,113.81,374.69,medium,unknown,115.1,115.49,161.72,2025-06-07 14:57:25,161.55,1,{}
klv_cust1485024047,user2316@example.com,+15554971636,Alice,Patel,New York,ON,United States,America/New_York,social,{},subscribed,False,False,2023-10-24 03:15:45,2025-02-07 08:35:12,151.61,634.52,low,male,42.0,83.62,252.2,2025-05-25 20:38:48,125.95,4,{}
klv_cust8013290620,user2317@example.com,+15557596221,Carol,Jones,New York,NSW,India,America/New_York,social,{},subscribed,False,False,2022-03-24 16:54:32,2024-11-23 04:33:23,259.32,1037.97,low,female,109.1,54.95,106.54,2025-08-21 02:00:38,67.83,12,{}
klv_cust2393774816,user2318@example.com,+15555875527,Carol,Chen,Toronto,CA,United States,America/New_York,social,{},subscribed,True,True,2023-10-28 11:36:52,2025-01-20 06:14:18,243.65,789.94,low,unknown,84.5,65.8,100.15,2025-09-25 01:01:41,307.12,7,{}
klv_cust5808858383,user2319@example.com,+15559229016,Carol,Patel,London,CA,Canada,America/New_York,shopify,{},subscribed,True,False,2023-05-23 11:39:56,2024-04-01 15:46:28,40.71,165.18,high,unknown,36.4,41.65,167.58,2025-07-29 02:34:46,193.75,6,{}
klv_cust4389346722,user2320@example.com,+15557997786,Carol,Kim,New York,CA,United States,America/New_York,social,{},subscribed,True,True,2022-11-06 08:09:07,2024-03-28 07:07:46,220.34,1052.52,low,unknown,110.2,45.44,385.77,2025-06-27 03:56:27,295.82,12,{}
klv_cust9770294741,user2321@example.com,+15557424896,Alice,Jones,Los Angeles,Greater London,Australia,America/New_York,landing_page,{},subscribed,True,False,2022-03-31 12:42:43,2024-03-10 18:50:42,281.09,1178.9,low,male,84.1,88.85,774.95,2025-12-28 23:44:19,457.94,9,{}
klv_cust3560712271,user2322@example.com,+15554700356,Carol,Jones,Los Angeles,CA,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-07-08 09:27:22,2024-05-08 19:11:03,233.66,733.8,winback,male,45.0,56.49,264.96,2025-12-10 23:20:31,568.81,4,{}
klv_cust1384313264,user2323@example.com,+15555156352,David,Smith,London,ON,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2023-08-10 22:56:36,2024-03-29 22:34:57,197.37,781.7,low,female,42.0,94.97,787.17,2025-12-13 09:30:33,142.76,7,{}
klv_cust5972277002,user2324@example.com,+15559663092,Bob,Patel,Los Angeles,Greater London,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2022-03-27 01:29:30,2024-12-22 22:55:39,343.5,1491.41,medium,male,118.6,90.67,129.06,2025-08-24 05:48:07,303.15,5,{}
klv_cust9982501269,user2325@example.com,+15552754626,David,Patel,Sydney,CA,Canada,America/New_York,shopify,{},subscribed,True,True,2023-09-23 10:48:41,2024-08-24 00:47:36,277.5,1046.09,medium,unknown,86.4,79.8,525.56,2025-11-24 22:16:51,503.94,1,{}
klv_cust7952026739,user2326@example.com,+15552545873,David,Chen,Sydney,ON,Australia,America/New_York,shopify,{},subscribed,True,True,2023-11-21 07:30:40,2025-01-18 03:23:33,267.7,1277.18,low,female,109.2,93.28,655.16,2025-11-05 20:08:30,519.71,1,{}
klv_cust3684922912,user2327@example.com,+15554609249,David,Kim,New York,NSW,Canada,America/New_York,social,{},subscribed,True,True,2022-04-09 07:58:51,2024-04-16 09:12:22,345.65,957.85,low,male,98.0,63.95,540.64,2025-07-07 09:15:38,249.01,1,{}
klv_cust5551699520,user2328@example.com,+15558517055,Alice,Smith,Toronto,Greater London,United States,America/New_York,social,{},subscribed,True,True,2022-02-20 18:28:54,2024-10-29 22:58:59,287.96,1179.43,low,female,58.1,64.31,535.96,2025-10-11 19:27:23,276.49,4,{}
klv_cust3768428107,user2329@example.com,+15551195212,Alice,Patel,New York,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2023-09-27 04:19:34,2024-09-25 04:15:57,179.54,647.38,low,female,63.2,104.31,89.23,2025-08-14 03:20:45,89.81,9,{}
klv_cust4399321649,user2330@example.com,+15559827839,Bob,Kim,New York,ON,United States,America/New_York,shopify,{},subscribed,True,False,2022-09-26 18:37:17,2024-11-12 13:59:41,341.3,1161.38,low,female,53.8,54.84,343.82,2025-10-24 02:54:13,569.15,8,{}
klv_cust5835392115,user2331@example.com,+15559752944,Alice,Chen,London,NY,Canada,America/New_York,shopify,{},subscribed,True,False,2022-10-23 02:08:32,2024-11-16 05:07:47,38.24,187.83,low,male,33.6,81.6,317.79,2025-12-01 07:16:38,99.3,5,{}
klv_cust6294297230,user2332@example.com,+15558801765,David,Smith,New York,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2022-09-25 16:22:05,2024-05-27 16:10:41,269.22,1060.49,medium,unknown,34.4,51.0,255.92,2025-09-26 19:50:25,312.35,10,{}
klv_cust8544958420,user2333@example.com,+15551667244,David,Smith,New York,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2022-08-19 07:52:42,2024-12-19 07:22:42,258.61,1212.13,low,male,98.2,113.19,639.95,2025-08-27 08:17:45,181.02,11,{}
klv_cust1828779668,user2334@example.com,+15553483680,Carol,Chen,London,CA,United States,America/New_York,shopify,{},subscribed,True,False,2022-11-16 00:41:08,2024-10-11 03:12:27,79.87,265.81,low,unknown,64.6,39.8,750.33,2025-12-27 20:44:48,225.77,8,{}
klv_cust8255273416,user2335@example.com,+15553043156,Bob,Smith,Sydney,CA,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-06-20 20:33:15,2024-05-10 09:48:00,32.75,124.73,medium,unknown,71.4,42.05,633.92,2025-10-31 18:34:17,568.96,8,{}
klv_cust5873637580,user2336@example.com,+15551276488,Bob,Patel,New York,Greater London,Australia,America/New_York,shopify,{},subscribed,True,False,2022-03-25 11:40:09,2024-03-08 00:56:52,347.33,1303.22,low,male,44.5,39.35,779.0,2025-07-07 03:50:39,478.08,8,{}
klv_cust4859728403,user2337@example.com,+15558806053,Alice,Smith,London,ON,India,America/New_York,landing_page,{},subscribed,True,False,2022-12-28 02:20:58,2025-01-28 18:58:24,267.35,676.48,winback,male,116.5,71.66,327.42,2025-10-12 12:28:29,206.68,7,{}
klv_cust8288721755,user2338@example.com,+15554644537,Carol,Kim,New York,Greater London,United States,America/New_York,shopify,{},subscribed,True,False,2022-05-21 12:04:43,2024-05-13 21:38:16,286.65,842.87,high,female,60.9,102.16,468.74,2025-12-30 03:16:05,245.35,4,{}
klv_cust6788175717,user2339@example.com,+15552320826,Eve,Kim,New York,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-09-27 00:15:08,2024-03-15 08:00:31,256.72,1067.73,low,unknown,72.0,35.27,681.26,2025-08-09 10:18:19,591.48,9,{}
klv_cust8440611705,user2340@example.com,+15555235902,Bob,Chen,New York,ON,United States,America/New_York,landing_page,{},subscribed,True,False,2022-08-11 04:23:10,2024-10-15 11:04:39,49.75,167.85,low,male,75.8,59.95,552.01,2025-07-25 02:32:32,354.14,4,{}
klv_cust3381646593,user2341@example.com,+15558033568,Bob,Patel,Los Angeles,NY,United States,America/New_York,shopify,{},subscribed,False,True,2023-04-13 19:46:48,2024-12-24 13:34:46,76.54,360.08,low,female,109.7,118.41,390.54,2025-06-10 21:19:57,412.29,11,{}
klv_cust9885757271,user2342@example.com,+15552417509,Carol,Jones,Los Angeles,CA,United States,America/New_York,social,{},subscribed,True,True,2022-02-22 00:15:08,2024-12-17 06:39:54,349.58,1322.22,low,female,118.2,37.16,262.17,2025-07-10 13:46:42,113.02,1,{}
klv_cust5960796665,user2343@example.com,+15559028454,Eve,Smith,New York,CA,United States,America/New_York,social,{},subscribed,True,False,2022-05-07 01:01:30,2024-04-21 02:48:01,308.06,1264.75,low,female,34.8,71.61,105.92,2025-05-17 23:19:46,530.81,2,{}
klv_cust6871704354,user2344@example.com,+15555299680,David,Jones,Toronto,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-09-27 03:18:49,2024-07-18 18:25:51,20.61,75.97,low,male,47.4,113.89,366.63,2025-10-30 09:07:28,231.39,9,{}
klv_cust9670335754,user2345@example.com,+15554929796,Bob,Kim,Los Angeles,NSW,Australia,America/New_York,shopify,{},subscribed,True,True,2022-05-09 18:11:26,2024-01-21 16:36:32,23.77,113.7,high,male,53.7,68.09,227.66,2025-04-01 22:11:21,437.81,12,{}
klv_cust8975021081,user2346@example.com,+15559921350,Bob,Kim,Los Angeles,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2022-07-05 11:02:55,2024-08-09 11:07:03,190.18,775.56,medium,unknown,48.2,37.69,85.7,2025-05-15 04:47:02,313.32,5,{}
klv_cust6320547759,user2347@example.com,+15557157362,Alice,Chen,New York,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2023-07-20 08:29:05,2024-07-23 02:17:13,262.35,938.12,low,male,49.7,54.99,107.79,2025-06-27 18:28:16,76.12,3,{}
klv_cust4096686730,user2348@example.com,+15554041815,Carol,Chen,Toronto,CA,United States,America/New_York,shopify,{},subscribed,True,True,2022-09-25 12:00:43,2024-12-22 03:40:07,198.89,510.85,medium,male,70.6,40.15,602.12,2025-05-17 04:55:43,381.93,2,{}
klv_cust2664260498,user2349@example.com,+15557190811,Alice,Smith,Sydney,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-08-16 23:06:15,2024-12-24 05:39:57,255.26,757.62,winback,female,80.6,71.3,274.69,2025-05-16 02:20:43,61.52,8,{}
klv_cust3368536195,user2350@example.com,+15552605700,Bob,Smith,Los Angeles,NY,India,America/New_York,shopify,{},subscribed,True,False,2022-12-06 02:08:48,2024-03-02 13:26:23,69.18,253.24,medium,female,97.3,37.35,796.21,2025-05-15 11:15:01,327.64,10,{}
klv_cust7927950813,user2351@example.com,+15554666753,Carol,Jones,Los Angeles,NSW,India,America/New_York,social,{},subscribed,True,False,2023-01-06 18:07:57,2024-02-06 04:41:23,128.57,480.88,medium,male,37.3,82.24,575.31,2025-04-05 09:11:34,418.17,10,{}
klv_cust6680523926,user2352@example.com,+15554968737,Eve,Chen,Toronto,ON,India,America/New_York,landing_page,{},subscribed,True,True,2022-03-11 08:38:26,2024-10-26 03:40:27,175.87,714.16,medium,unknown,75.3,50.58,226.74,2025-04-17 12:59:32,330.26,12,{}
