id,name,email,phone,customer_id,financial_status,fulfillment_status,currency,total_price,subtotal_price,total_discounts,total_tax,total_shipping,total_refunds,net_payment,billing_address,shipping_address,shipping_country,shipping_country_code,line_items,discount_codes,refunds,fulfillments,transactions,tags,note,source_name,landing_site,referring_site,utm_source,utm_medium,utm_campaign,utm_content,utm_term,cancelled_at,cancel_reason,closed_at,processed_at,created_at,updated_at,customer_orders_count,customer_total_spent
5007007,#ORD5007007,user2816@example.com,,cust4588269668,paid,fulfilled,USD,25.9,23.98,0.0,1.92,0.0,0.0,25.9,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_6,,,,,2024-09-24 23:11:03,2024-09-24 23:11:03,2024-09-24 23:11:03,2024-09-24 23:11:03,4,82.88
5007008,#ORD5007008,user2816@example.com,,cust4588269668,paid,fulfilled,USD,104.93,107.96,10.8,7.77,0.0,0.0,104.93,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_15,,,,,2024-10-10 17:20:22,2024-10-10 17:20:22,2024-10-10 17:20:22,2024-10-10 17:20:22,5,419.72
5007009,#ORD5007009,user2816@example.com,,cust4588269668,paid,fulfilled,USD,78.28,65.97,0.0,5.28,7.03,0.0,78.28,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_3,,,,,2025-01-15 01:47:21,2025-01-15 01:47:21,2025-01-15 01:47:21,2025-01-15 01:47:21,6,375.74
5007010,#ORD5007010,user2817@example.com,,cust3740545127,paid,fulfilled,USD,41.02,37.98,0.0,3.04,0.0,0.0,41.02,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,,camp_15,,,,,2023-03-06 20:16:15,2023-03-06 20:16:15,2023-03-06 20:16:15,2023-03-06 20:16:15,1,32.82
5007011,#ORD5007011,user2817@example.com,,cust3740545127,refunded,fulfilled,USD,48.81,37.98,3.8,2.73,11.9,0.0,48.81,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_15,,,,,2023-10-12 13:11:59,2023-10-12 13:11:59,2023-10-12 13:11:59,2023-10-12 13:11:59,2,78.1
5007012,#ORD5007012,user2817@example.com,,cust3740545127,paid,fulfilled,USD,67.82,56.98,0.0,4.56,6.28,0.0,67.82,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_5,,,,,2024-04-10 15:16:44,2024-04-10 15:16:44,2024-04-10 15:16:44,2024-04-10 15:16:44,3,162.77
5007013,#ORD5007013,user2817@example.com,,cust3740545127,paid,fulfilled,USD,53.42,54.96,5.5,3.96,0.0,0.0,53.42,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_6,,,,,2024-06-04 09:12:19,2024-06-04 09:12:19,2024-06-04 09:12:19,2024-06-04 09:12:19,4,170.94
5007014,#ORD5007014,user2818@example.com,,cust1515297776,paid,fulfilled,USD,22.7,13.99,0.0,1.12,7.59,0.0,22.7,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_16,,,,,2024-06-02 13:30:13,2024-06-02 13:30:13,2024-06-02 13:30:13,2024-06-02 13:30:13,1,18.16
5007015,#ORD5007015,user2819@example.com,,cust5852914708,paid,fulfilled,USD,122.0,112.96,0.0,9.04,0.0,0.0,122.0,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_17,,,,,2024-05-22 12:59:22,2024-05-22 12:59:22,2024-05-22 12:59:22,2024-05-22 12:59:22,1,97.6
5007016,#ORD5007016,user2820@example.com,,cust5153944226,paid,fulfilled,USD,68.1,52.97,0.0,4.24,10.89,0.0,68.1,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_2,,,,,2024-11-25 10:30:47,2024-11-25 10:30:47,2024-11-25 10:30:47,2024-11-25 10:30:47,1,54.48
5007017,#ORD5007017,user2820@example.com,,cust5153944226,paid,fulfilled,USD,40.86,31.98,0.0,2.56,6.32,0.0,40.86,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_19,,,,,2024-11-27 21:39:51,2024-11-27 21:39:51,2024-11-27 21:39:51,2024-11-27 21:39:51,2,65.38
5007018,#ORD5007018,user2820@example.com,,cust5153944226,paid,fulfilled,USD,35.62,32.98,0.0,2.64,0.0,0.0,35.62,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_8,,,,,2025-02-07 02:41:26,2025-02-07 02:41:26,2025-02-07 02:41:26,2025-02-07 02:41:26,3,85.49
5007019,#ORD5007019,user2821@example.com,,cust4848297723,paid,fulfilled,USD,27.24,13.99,0.0,1.12,12.13,0.0,27.24,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_3,,,,,2023-08-19 22:08:24,2023-08-19 22:08:24,2023-08-19 22:08:24,2023-08-19 22:08:24,1,21.79
5007020,#ORD5007020,user2821@example.com,,cust4848297723,paid,fulfilled,USD,83.19,67.96,0.0,5.44,9.79,0.0,83.19,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_4,,,,,2025-01-16 10:49:05,2025-01-16 10:49:05,2025-01-16 10:49:05,2025-01-16 10:49:05,2,133.1
5007021,#ORD5007021,user2822@example.com,,cust3987809626,paid,fulfilled,USD,69.61,58.96,5.9,4.24,12.31,0.0,69.61,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_12,,,,,2023-03-25 05:45:23,2023-03-25 05:45:23,2023-03-25 05:45:23,2023-03-25 05:45:23,1,55.69
5007022,#ORD5007022,user2822@example.com,,cust3987809626,paid,fulfilled,USD,76.47,67.97,6.8,4.89,10.41,0.0,76.47,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_2,,,,,2024-03-25 15:49:20,2024-03-25 15:49:20,2024-03-25 15:49:20,2024-03-25 15:49:20,2,122.35
5007023,#ORD5007023,user2822@example.com,,cust3987809626,paid,fulfilled,USD,25.37,11.99,0.0,0.96,12.42,0.0,25.37,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_17,,,,,2024-09-02 10:35:26,2024-09-02 10:35:26,2024-09-02 10:35:26,2024-09-02 10:35:26,3,60.89
5007024,#ORD5007024,user2822@example.com,,cust3987809626,paid,fulfilled,USD,12.63,12.99,1.3,0.94,0.0,0.0,12.63,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_13,,,,,2024-09-27 03:10:34,2024-09-27 03:10:34,2024-09-27 03:10:34,2024-09-27 03:10:34,4,40.42
5007025,#ORD5007025,user2823@example.com,,cust6383036029,paid,fulfilled,USD,64.4,48.97,0.0,3.92,11.51,0.0,64.4,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_18,,,,,2024-03-23 15:23:36,2024-03-23 15:23:36,2024-03-23 15:23:36,2024-03-23 15:23:36,1,51.52
5007026,#ORD5007026,user2824@example.com,,cust5020871331,paid,fulfilled,USD,76.69,72.95,7.3,5.25,5.79,0.0,76.69,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_13,,,,,2023-05-06 23:19:03,2023-05-06 23:19:03,2023-05-06 23:19:03,2023-05-06 23:19:03,1,61.35
5007027,#ORD5007027,user2824@example.com,,cust5020871331,paid,fulfilled,USD,118.19,111.96,11.2,8.06,9.37,0.0,118.19,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_10,,,,,2024-06-26 16:56:41,2024-06-26 16:56:41,2024-06-26 16:56:41,2024-06-26 16:56:41,2,189.1
5007028,#ORD5007028,user2824@example.com,,cust5020871331,paid,fulfilled,USD,108.5,105.96,10.6,7.63,5.51,0.0,108.5,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_8,,,,,2024-10-15 05:39:28,2024-10-15 05:39:28,2024-10-15 05:39:28,2024-10-15 05:39:28,3,260.4
5007029,#ORD5007029,user2824@example.com,,cust5020871331,paid,fulfilled,USD,53.97,49.97,0.0,4.0,0.0,0.0,53.97,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_12,,,,,2024-10-18 02:32:26,2024-10-18 02:32:26,2024-10-18 02:32:26,2024-10-18 02:32:26,4,172.7
5007030,#ORD5007030,user2824@example.com,,cust5020871331,paid,fulfilled,USD,13.6,13.99,1.4,1.01,0.0,0.0,13.6,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_17,,,,,2024-11-04 06:46:10,2024-11-04 06:46:10,2024-11-04 06:46:10,2024-11-04 06:46:10,5,54.4
5007031,#ORD5007031,user2824@example.com,,cust5020871331,paid,fulfilled,USD,52.41,47.97,4.8,3.45,5.79,0.0,52.41,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_6,,,,,2025-03-20 10:45:49,2025-03-20 10:45:49,2025-03-20 10:45:49,2025-03-20 10:45:49,6,251.57
5007032,#ORD5007032,user2825@example.com,,cust8038508690,paid,fulfilled,USD,79.88,73.96,0.0,5.92,0.0,0.0,79.88,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_7,,,,,2023-12-25 23:02:07,2023-12-25 23:02:07,2023-12-25 23:02:07,2023-12-25 23:02:07,1,63.9
5007033,#ORD5007033,user2825@example.com,,cust8038508690,paid,fulfilled,USD,63.44,46.97,0.0,3.76,12.71,0.0,63.44,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_8,,,,,2024-11-03 05:50:04,2024-11-03 05:50:04,2024-11-03 05:50:04,2024-11-03 05:50:04,2,101.5
5007034,#ORD5007034,user2826@example.com,,cust6683977453,paid,fulfilled,USD,88.03,81.95,8.19,5.9,8.37,0.0,88.03,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_9,,,,,2024-12-07 14:07:47,2024-12-07 14:07:47,2024-12-07 14:07:47,2024-12-07 14:07:47,1,70.42
5007035,#ORD5007035,user2827@example.com,,cust5612782269,paid,fulfilled,USD,60.44,55.96,0.0,4.48,0.0,0.0,60.44,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,organic,camp_5,,,,,2024-04-11 09:14:31,2024-04-11 09:14:31,2024-04-11 09:14:31,2024-04-11 09:14:31,1,48.35
5007036,#ORD5007036,user2828@example.com,,cust4337644657,paid,fulfilled,USD,33.46,30.98,0.0,2.48,0.0,0.0,33.46,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_16,,,,,2024-07-12 12:27:43,2024-07-12 12:27:43,2024-07-12 12:27:43,2024-07-12 12:27:43,1,26.77
5007037,#ORD5007037,user2828@example.com,,cust4337644657,paid,fulfilled,USD,101.19,94.97,9.5,6.84,8.88,0.0,101.19,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_18,,,,,2024-08-01 09:37:33,2024-08-01 09:37:33,2024-08-01 09:37:33,2024-08-01 09:37:33,2,161.9
5007038,#ORD5007038,user2829@example.com,,cust6939076506,refunded,fulfilled,USD,33.64,25.98,2.6,1.87,8.39,0.0,33.64,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_17,,,,,2024-01-05 05:07:43,2024-01-05 05:07:43,2024-01-05 05:07:43,2024-01-05 05:07:43,1,26.91
5007039,#ORD5007039,user2829@example.com,,cust6939076506,paid,fulfilled,USD,76.82,71.97,7.2,5.18,6.87,0.0,76.82,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_16,,,,,2025-03-24 10:02:06,2025-03-24 10:02:06,2025-03-24 10:02:06,2025-03-24 10:02:06,2,122.91
5007040,#ORD5007040,user2830@example.com,,cust5552917235,paid,fulfilled,USD,125.58,119.95,12.0,8.64,8.99,0.0,125.58,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_5,,,,,2023-02-03 06:06:49,2023-02-03 06:06:49,2023-02-03 06:06:49,2023-02-03 06:06:49,1,100.46
5007041,#ORD5007041,user2831@example.com,,cust2136726892,paid,fulfilled,USD,114.43,97.97,0.0,7.84,8.62,0.0,114.43,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_19,,,,,2023-01-21 04:17:45,2023-01-21 04:17:45,2023-01-21 04:17:45,2023-01-21 04:17:45,1,91.54
5007042,#ORD5007042,user2832@example.com,,cust2892254518,paid,fulfilled,USD,74.1,57.96,0.0,4.64,11.5,0.0,74.1,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_15,,,,,2023-11-03 22:45:15,2023-11-03 22:45:15,2023-11-03 22:45:15,2023-11-03 22:45:15,1,59.28
5007043,#ORD5007043,user2832@example.com,,cust2892254518,paid,fulfilled,USD,46.74,36.98,0.0,2.96,6.8,0.0,46.74,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_10,,,,,2024-11-02 11:19:44,2024-11-02 11:19:44,2024-11-02 11:19:44,2024-11-02 11:19:44,2,74.78
5007044,#ORD5007044,user2833@example.com,,cust4988247780,paid,fulfilled,USD,19.43,17.99,0.0,1.44,0.0,0.0,19.43,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_20,,,,,2023-09-27 16:05:47,2023-09-27 16:05:47,2023-09-27 16:05:47,2023-09-27 16:05:47,1,15.54
5007045,#ORD5007045,user2833@example.com,,cust4988247780,paid,fulfilled,USD,86.34,73.96,0.0,5.92,6.46,0.0,86.34,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_16,,,,,2023-09-28 08:13:26,2023-09-28 08:13:26,2023-09-28 08:13:26,2023-09-28 08:13:26,2,138.14
5007046,#ORD5007046,user2833@example.com,,cust4988247780,refunded,fulfilled,USD,66.51,55.96,5.6,4.03,12.12,0.0,66.51,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_15,,,,,2024-09-22 15:54:13,2024-09-22 15:54:13,2024-09-22 15:54:13,2024-09-22 15:54:13,3,159.62
5007047,#ORD5007047,user2834@example.com,,cust7916193949,paid,fulfilled,USD,12.95,11.99,0.0,0.96,0.0,0.0,12.95,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_16,,,,,2023-11-13 03:41:22,2023-11-13 03:41:22,2023-11-13 03:41:22,2023-11-13 03:41:22,1,10.36
5007048,#ORD5007048,user2834@example.com,,cust7916193949,paid,fulfilled,USD,24.98,11.99,0.0,0.96,12.03,0.0,24.98,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_19,,,,,2024-01-10 23:26:23,2024-01-10 23:26:23,2024-01-10 23:26:23,2024-01-10 23:26:23,2,39.97
5007049,#ORD5007049,user2834@example.com,,cust7916193949,pending,fulfilled,USD,47.49,43.97,0.0,3.52,0.0,0.0,47.49,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_14,,,,,2024-05-22 16:51:40,2024-05-22 16:51:40,2024-05-22 16:51:40,2024-05-22 16:51:40,3,113.98
5007050,#ORD5007050,user2834@example.com,,cust7916193949,paid,fulfilled,USD,32.02,18.99,0.0,1.52,11.51,0.0,32.02,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_10,,,,,2024-09-18 10:40:30,2024-09-18 10:40:30,2024-09-18 10:40:30,2024-09-18 10:40:30,4,102.46
5007051,#ORD5007051,user2835@example.com,,cust3113370001,paid,fulfilled,USD,119.71,103.95,0.0,8.32,7.44,0.0,119.71,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_6,,,,,2023-08-27 02:15:11,2023-08-27 02:15:11,2023-08-27 02:15:11,2023-08-27 02:15:11,1,95.77
5007052,#ORD5007052,user2835@example.com,,cust3113370001,paid,fulfilled,USD,57.46,46.97,4.7,3.38,11.81,0.0,57.46,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_12,,,,,2024-05-17 23:36:57,2024-05-17 23:36:57,2024-05-17 23:36:57,2024-05-17 23:36:57,2,91.94
5007053,#ORD5007053,user2836@example.com,,cust8596540119,paid,fulfilled,USD,127.4,117.96,0.0,9.44,0.0,0.0,127.4,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,cpc,camp_4,,,,,2023-09-08 02:17:30,2023-09-08 02:17:30,2023-09-08 02:17:30,2023-09-08 02:17:30,1,101.92
5007054,#ORD5007054,user2837@example.com,,cust3763116394,paid,fulfilled,USD,27.14,13.99,0.0,1.12,12.03,0.0,27.14,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_12,,,,,2025-03-01 10:26:59,2025-03-01 10:26:59,2025-03-01 10:26:59,2025-03-01 10:26:59,1,21.71
5007055,#ORD5007055,user2838@example.com,,cust9214594061,paid,fulfilled,USD,78.55,71.97,7.2,5.18,8.6,0.0,78.55,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_18,,,,,2024-07-20 09:02:40,2024-07-20 09:02:40,2024-07-20 09:02:40,2024-07-20 09:02:40,1,62.84
5007056,#ORD5007056,user2839@example.com,,cust8367588279,paid,fulfilled,USD,81.6,83.96,8.4,6.04,0.0,0.0,81.6,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_9,,,,,2023-01-23 11:29:29,2023-01-23 11:29:29,2023-01-23 11:29:29,2023-01-23 11:29:29,1,65.28
5007057,#ORD5007057,user2839@example.com,,cust8367588279,paid,fulfilled,USD,107.95,99.95,0.0,8.0,0.0,0.0,107.95,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_5,,,,,2024-12-23 12:09:56,2024-12-23 12:09:56,2024-12-23 12:09:56,2024-12-23 12:09:56,2,172.72
5007058,#ORD5007058,user2840@example.com,,cust1443614797,paid,fulfilled,USD,117.25,97.94,0.0,7.84,11.47,0.0,117.25,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_1,,,,,2023-03-20 11:17:38,2023-03-20 11:17:38,2023-03-20 11:17:38,2023-03-20 11:17:38,1,93.8
5007059,#ORD5007059,user2840@example.com,,cust1443614797,paid,fulfilled,USD,40.7,29.98,0.0,2.4,8.32,0.0,40.7,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_17,,,,,2025-02-09 08:30:18,2025-02-09 08:30:18,2025-02-09 08:30:18,2025-02-09 08:30:18,2,65.12
5007060,#ORD5007060,user2841@example.com,,cust1313186891,refunded,fulfilled,USD,44.35,32.98,0.0,2.64,8.73,0.0,44.35,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_8,,,,,2023-04-04 02:15:07,2023-04-04 02:15:07,2023-04-04 02:15:07,2023-04-04 02:15:07,1,35.48
5007061,#ORD5007061,user2841@example.com,,cust1313186891,paid,fulfilled,USD,72.09,61.96,0.0,4.96,5.17,0.0,72.09,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_19,,,,,2023-04-29 19:33:46,2023-04-29 19:33:46,2023-04-29 19:33:46,2023-04-29 19:33:46,2,115.34
5007062,#ORD5007062,user2841@example.com,,cust1313186891,paid,fulfilled,USD,64.0,49.97,0.0,4.0,10.03,0.0,64.0,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_1,,,,,2024-07-27 18:49:41,2024-07-27 18:49:41,2024-07-27 18:49:41,2024-07-27 18:49:41,3,153.6
5007063,#ORD5007063,user2841@example.com,,cust1313186891,paid,fulfilled,USD,85.19,67.97,0.0,5.44,11.78,0.0,85.19,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_11,,,,,2024-10-31 05:09:51,2024-10-31 05:09:51,2024-10-31 05:09:51,2024-10-31 05:09:51,4,272.61
5007064,#ORD5007064,user2842@example.com,,cust2915048861,paid,fulfilled,USD,32.38,29.98,0.0,2.4,0.0,0.0,32.38,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_15,,,,,2024-06-06 11:06:45,2024-06-06 11:06:45,2024-06-06 11:06:45,2024-06-06 11:06:45,1,25.9
5007065,#ORD5007065,user2842@example.com,,cust2915048861,paid,fulfilled,USD,114.44,105.96,0.0,8.48,0.0,0.0,114.44,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,social,camp_18,,,,,2024-08-02 06:03:39,2024-08-02 06:03:39,2024-08-02 06:03:39,2024-08-02 06:03:39,2,183.1
5007066,#ORD5007066,user2842@example.com,,cust2915048861,paid,fulfilled,USD,32.38,29.98,0.0,2.4,0.0,0.0,32.38,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_9,,,,,2025-01-01 21:53:23,2025-01-01 21:53:23,2025-01-01 21:53:23,2025-01-01 21:53:23,3,77.71
5007067,#ORD5007067,user2843@example.com,,cust9145458689,paid,fulfilled,USD,96.61,81.96,0.0,6.56,8.09,0.0,96.61,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_18,,,,,2023-12-02 01:47:30,2023-12-02 01:47:30,2023-12-02 01:47:30,2023-12-02 01:47:30,1,77.29
5007068,#ORD5007068,user2843@example.com,,cust9145458689,paid,fulfilled,USD,48.84,43.97,4.4,3.17,6.1,0.0,48.84,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_14,,,,,2023-12-23 07:48:08,2023-12-23 07:48:08,2023-12-23 07:48:08,2023-12-23 07:48:08,2,78.14
5007069,#ORD5007069,user2843@example.com,,cust9145458689,paid,fulfilled,USD,58.29,53.97,0.0,4.32,0.0,0.0,58.29,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_3,,,,,2025-02-18 15:58:48,2025-02-18 15:58:48,2025-02-18 15:58:48,2025-02-18 15:58:48,3,139.9
5007070,#ORD5007070,user2844@example.com,,cust3750219066,paid,fulfilled,USD,68.91,52.96,0.0,4.24,11.71,0.0,68.91,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_5,,,,,2023-06-24 13:08:09,2023-06-24 13:08:09,2023-06-24 13:08:09,2023-06-24 13:08:09,1,55.13
5007071,#ORD5007071,user2844@example.com,,cust3750219066,paid,fulfilled,USD,112.28,103.96,0.0,8.32,0.0,0.0,112.28,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_4,,,,,2023-07-24 23:03:52,2023-07-24 23:03:52,2023-07-24 23:03:52,2023-07-24 23:03:52,2,179.65
5007072,#ORD5007072,user2844@example.com,,cust3750219066,paid,fulfilled,USD,52.9,39.99,0.0,3.2,9.71,0.0,52.9,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_20,,,,,2024-01-28 17:17:54,2024-01-28 17:17:54,2024-01-28 17:17:54,2024-01-28 17:17:54,3,126.96
5007073,#ORD5007073,user2845@example.com,,cust5006748052,paid,fulfilled,USD,146.23,124.95,0.0,10.0,11.28,0.0,146.23,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_13,,,,,2024-07-25 18:36:22,2024-07-25 18:36:22,2024-07-25 18:36:22,2024-07-25 18:36:22,1,116.98
5007074,#ORD5007074,user2846@example.com,,cust8149427618,paid,fulfilled,USD,17.27,15.99,0.0,1.28,0.0,0.0,17.27,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_3,,,,,2024-08-27 03:21:43,2024-08-27 03:21:43,2024-08-27 03:21:43,2024-08-27 03:21:43,1,13.82
5007075,#ORD5007075,user2847@example.com,,cust2144335983,paid,fulfilled,USD,92.2,76.96,0.0,6.16,9.08,0.0,92.2,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_1,,,,,2024-04-14 19:56:46,2024-04-14 19:56:46,2024-04-14 19:56:46,2024-04-14 19:56:46,1,73.76
5007076,#ORD5007076,user2848@example.com,,cust8301681475,paid,fulfilled,USD,28.06,25.98,0.0,2.08,0.0,0.0,28.06,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_7,,,,,2024-02-26 13:38:13,2024-02-26 13:38:13,2024-02-26 13:38:13,2024-02-26 13:38:13,1,22.45
5007077,#ORD5007077,user2848@example.com,,cust8301681475,paid,fulfilled,USD,136.56,131.94,13.19,9.5,8.31,0.0,136.56,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_3,,,,,2024-03-23 17:08:38,2024-03-23 17:08:38,2024-03-23 17:08:38,2024-03-23 17:08:38,2,218.5
5007078,#ORD5007078,user2849@example.com,,cust9180270075,paid,fulfilled,USD,76.94,66.97,6.7,4.82,11.85,0.0,76.94,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_16,,,,,2024-03-16 21:39:47,2024-03-16 21:39:47,2024-03-16 21:39:47,2024-03-16 21:39:47,1,61.55
5007079,#ORD5007079,user2849@example.com,,cust9180270075,paid,fulfilled,USD,98.93,94.96,9.5,6.84,6.63,0.0,98.93,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,social,camp_1,,,,,2024-04-01 11:51:28,2024-04-01 11:51:28,2024-04-01 11:51:28,2024-04-01 11:51:28,2,158.29
5007080,#ORD5007080,user2849@example.com,,cust9180270075,paid,fulfilled,USD,69.08,63.96,0.0,5.12,0.0,0.0,69.08,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_12,,,,,2024-05-08 01:36:11,2024-05-08 01:36:11,2024-05-08 01:36:11,2024-05-08 01:36:11,3,165.79
5007081,#ORD5007081,user2849@example.com,,cust9180270075,paid,fulfilled,USD,51.48,52.97,5.3,3.81,0.0,0.0,51.48,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_3,,,,,2024-08-20 18:20:01,2024-08-20 18:20:01,2024-08-20 18:20:01,2024-08-20 18:20:01,4,164.74
5007082,#ORD5007082,user2849@example.com,,cust9180270075,paid,fulfilled,USD,48.23,34.98,0.0,2.8,10.45,0.0,48.23,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_8,,,,,2024-11-16 21:35:27,2024-11-16 21:35:27,2024-11-16 21:35:27,2024-11-16 21:35:27,5,192.92
